Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
1/20/2014,"1,255.80",926.1,"130,773.80",764.6,"1,376.30","1,142.20","77,288.30","7,600.90","2,811.80","4,709.70","15,085,324.80","4,612.40","41,206.20","26,464,931.30","8,745.70","1,335,929.60","42,400.80","13,635.60","1,427.20"
1/21/2014,"1,238.00",913.7,"128,974.80",751.4,"1,357.80","1,126.80","76,714.50","7,491.60","2,794.50","4,643.00","15,026,844.00","4,547.20","40,737.60","26,097,040.00","8,621.10","1,318,841.40","42,019.80","13,440.50","1,406.20"
1/22/2014,"1,241.00",915.8,"129,585.20",748.7,"1,374.20","1,130.80","76,793.10","7,508.70","2,805.30","4,654.40","15,065,740.00","4,558.30","40,851.20","26,164,003.00","8,641.50","1,326,902.00","42,118.10","13,494.10","1,402.70"
1/23/2014,"1,263.00",923.6,"130,682.60",760.1,"1,409.60","1,136.30","78,612.90","7,642.70","2,899.50","4,736.90","15,364,395.00","4,639.00","41,531.20","26,627,829.00","8,795.70","1,360,983.50","43,113.80","13,936.70","1,443.80"
1/24/2014,"1,267.00",926,"129,614.10",767.6,"1,402.70","1,133.80","79,443.40","7,663.80","2,947.60","4,751.80","15,429,526.00","4,653.70","41,622.20","26,695,690.00","8,822.10","1,375,455.20","43,728.10","14,054.80","1,453.50"
1/27/2014,"1,260.50",921.5,"129,037.40",760.1,"1,398.70","1,128.70","80,022.20","7,624.90","2,890.60","4,727.50","15,419,696.50","4,629.90","41,495.70","26,539,827.50","8,776.20","1,364,642.50","43,769.00","14,067.90","1,443.50"
1/28/2014,"1,251.30",915.8,"128,753.60",755.2,"1,395.80","1,124.40","78,510.30","7,572.20","2,831.10","4,692.80","15,252,737.50","4,595.80","41,203.70","26,342,566.30","8,710.50","1,348,209.40","43,528.90","13,855.70","1,425.10"
1/29/2014,"1,264.00",925.3,"129,092.30",763,"1,409.60","1,130.50","79,522.00","7,654.50","2,837.20","4,740.80","15,382,880.00","4,642.70","41,618.50","26,614,784.00","8,801.70","1,358,496.60","44,372.90","14,196.10","1,441.90"
1/30/2014,"1,242.50",916.8,"127,716.60",753.9,"1,387.30","1,122.60","77,637.00","7,533.00","2,800.70","4,660.00","15,174,652.50","4,563.70","41,001.30","26,158,352.50","8,651.50","1,339,949.30","43,280.30","13,920.40","1,415.60"
1/31/2014,"1,251.00",926.3,"127,889.70",760.1,"1,389.90","1,132.00","78,287.60","7,578.90","2,828.80","4,691.90","15,278,463.00","4,595.10","41,315.50","26,346,060.00","8,709.20","1,356,446.80","43,970.70","13,916.10","1,430.00"
2/3/2014,"1,262.00",933.6,"127,676.50",773.7,"1,400.20","1,138.60","79,157.10","7,646.00","2,868.80","4,733.00","15,446,880.00","4,635.30","41,543.80","26,604,222.00","8,785.30","1,369,509.80","44,719.00","14,165.30","1,437.70"
2/4/2014,"1,250.30",924.7,"127,050.40",765.9,"1,383.70","1,130.90","77,868.10","7,575.90","2,797.70","4,689.20","15,256,800.80","4,592.20","40,945.70","26,325,264.00","8,701.00","1,347,607.00","43,759.60","13,849.80","1,399.00"
2/5/2014,"1,254.50",927,"127,218.90",768.6,"1,390.20","1,133.20","78,391.80","7,599.40","2,811.50","4,705.00","15,284,828.00","4,607.80","41,091.20","26,433,569.50","8,732.30","1,352,752.40","43,793.10","13,994.70","1,407.80"
2/6/2014,"1,256.50",923.8,"128,024.80",769,"1,389.90","1,130.20","78,079.50","7,617.00","2,774.00","4,712.10","15,321,761.00","4,615.30","41,206.90","26,479,481.00","8,750.00","1,350,046.40","43,577.30","13,851.80","1,399.70"
2/7/2014,"1,259.30",924.5,"128,758.30",768.2,"1,389.10","1,131.20","78,158.50","7,634.80","2,792.50","4,722.80","15,316,257.80","4,625.20","41,311.00","26,563,878.80","8,764.60","1,353,001.20","43,824.40","13,919.10","1,405.40"
2/10/2014,"1,277.00",936.1,"130,509.40",778.3,"1,410.10","1,145.60","79,600.50","7,737.70","2,826.60","4,789.30","15,541,090.00","4,690.60","41,885.60","26,938,315.00","8,890.70","1,370,438.10","44,417.30","14,223.60","1,427.30"
2/11/2014,"1,282.00",939.3,"131,558.80",779,"1,412.30","1,150.10","79,598.70","7,769.60","2,814.00","4,808.00","15,582,710.00","4,708.90","41,965.00","27,047,636.00","8,926.20","1,369,381.10","44,532.70","14,087.10","1,418.00"
2/12/2014,"1,289.50",949.2,"132,173.80",777.9,"1,416.50","1,162.60","79,769.10","7,818.00","2,819.50","4,836.30","15,583,607.50","4,736.50","41,939.70","27,189,107.50","8,980.20","1,369,874.50","44,914.30","14,221.90","1,429.30"
2/13/2014,"1,296.00",948.1,"132,451.20",778.6,"1,421.80","1,159.00","80,632.60","7,858.00","2,838.50","4,860.50","15,539,040.00","4,760.30","42,187.40","27,339,120.00","9,021.80","1,378,075.70","45,538.70","14,252.00","1,441.80"
2/14/2014,"1,320.00",963.9,"134,415.60",788.9,"1,448.30","1,178.00","81,650.60","8,003.70","2,882.80","4,950.80","15,615,600.00","4,848.40","42,702.00","27,819,000.00","9,188.80","1,397,906.40","46,360.60","14,339.60","1,462.10"
2/17/2014,"1,327.50",969.2,"135,285.50",795,"1,455.10","1,184.10","82,043.50","8,050.60","2,888.40","4,978.70","15,637,950.00","4,875.90","42,776.00","27,990,337.50","9,244.70","1,407,096.90","46,779.80","14,375.10","1,470.80"
2/18/2014,"1,320.80",960.3,"135,218.40",791.1,"1,445.70","1,173.40","82,093.20","8,013.40","2,874.40","4,953.60","15,635,038.50","4,851.30","42,891.40","27,858,579.80","9,197.30","1,406,096.90","46,792.90","14,346.00","1,461.20"
2/19/2014,"1,320.50",960.2,"135,060.70",789.6,"1,461.90","1,171.40","82,088.20","8,023.50","2,912.50","4,952.50","15,555,490.00","4,850.30","43,002.10","27,842,742.50","9,194.90","1,409,594.10","47,211.80","14,541.40","1,463.20"
2/20/2014,"1,316.30",960.7,"134,731.40",790.5,"1,462.60","1,172.30","81,804.90","8,007.10","2,896.40","4,936.70","15,538,331.30","4,834.60","42,879.50","27,753,131.30","9,164.00","1,413,152.30","47,124.40","14,491.90","1,465.80"
2/21/2014,"1,323.30",963.4,"135,818.40",795.2,"1,472.00","1,174.70","82,240.00","8,060.20","2,879.10","4,963.00","15,534,955.00","4,860.30","43,055.90","27,907,342.50","9,214.10","1,420,204.50","47,005.90","14,465.20","1,475.90"
2/24/2014,"1,334.80",971.7,"136,851.90",801.8,"1,478.10","1,186.50","82,573.60","8,139.70","2,902.30","5,005.90","15,623,248.80","4,902.50","43,422.10","28,149,877.50","9,291.50","1,428,476.20","47,346.00","14,412.50","1,475.70"
2/25/2014,"1,339.00",973.7,"136,792.20",801.9,"1,483.90","1,187.20","82,766.90","8,201.00","2,957.50","5,021.70","15,626,130.00","4,918.20","43,575.10","28,244,866.00","9,321.30","1,436,184.60","47,787.70","14,351.90","1,483.00"
2/26/2014,"1,331.80",974.1,"136,584.30",800.5,"1,481.40","1,187.90","82,731.00","8,156.00","2,990.70","4,994.90","15,488,252.50","4,891.50","43,403.10","28,090,602.80","9,271.00","1,423,454.30","47,948.70","14,435.40","1,486.80"
2/27/2014,"1,332.30",971.7,"136,009.40",798.6,"1,483.50","1,183.00","82,773.40","8,165.60","2,954.70","4,996.50","15,511,386.80","4,893.40","43,427.40","28,098,484.80","9,275.90","1,421,191.00","48,099.20","14,298.10","1,486.10"
2/28/2014,"1,326.50",960.7,"135,395.90",793,"1,465.70","1,167.60","81,978.40","8,152.40","2,919.80","4,975.20","15,407,297.50","4,872.20","43,137.80","27,979,864.50","9,237.20","1,419,474.40","47,542.80","14,218.50","1,485.90"
3/3/2014,"1,349.50",982.5,"136,866.30",810.3,"1,498.00","1,190.90","83,888.30","8,295.90","3,012.50","5,061.20","15,631,258.50","4,956.70","43,895.20","28,460,955.00","9,398.30","1,446,839.40","49,287.40","14,685.10","1,511.70"
3/4/2014,"1,334.80",971.9,"136,371.40",800.6,"1,482.00","1,183.70","82,632.40","8,201.80","2,947.30","5,005.90","15,563,185.00","4,902.70","43,167.20","28,143,203.80","9,292.40","1,428,462.80","48,168.10","14,399.30","1,492.70"
3/5/2014,"1,337.00",973.4,"136,855.30",799,"1,477.30","1,186.50","82,078.40","8,191.80","2,947.70","5,014.30","15,477,112.00","4,910.70","43,169.10","28,197,330.00","9,304.50","1,432,796.10","48,223.30","14,272.10","1,487.90"
3/6/2014,"1,345.30",970.7,"138,520.40",802.6,"1,476.60","1,184.10","81,957.30","8,235.50","2,935.10","5,045.20","15,439,434.30","4,941.10","43,373.60","28,364,596.30","9,363.10","1,427,485.10","48,718.00","14,268.70","1,478.60"
3/7/2014,"1,335.30",962.3,"137,958.00",798.3,"1,480.90","1,172.00","81,762.00","8,176.00","2,941.70","5,007.60","15,255,231.30","4,904.40","43,215.40","28,159,087.30","9,293.90","1,422,335.00","48,654.40","14,309.90","1,472.00"
3/10/2014,"1,344.00",968.7,"138,700.80",807.5,"1,491.70","1,180.00","82,017.60","8,250.60","2,983.00","5,040.70","15,386,112.00","4,936.50","43,516.00","28,344,960.00","9,357.10","1,434,303.40","48,925.40","14,460.40","1,490.50"
3/11/2014,"1,346.30",971,"138,663.80",810.1,"1,494.60","1,182.30","82,205.40","8,264.90","3,019.00","5,049.10","15,304,170.00","4,944.80","43,486.60","28,385,681.30","9,371.40","1,438,333.50","49,128.00","14,607.20","1,498.70"
3/12/2014,"1,366.00",982.5,"140,233.60",822.4,"1,517.90","1,194.30","83,349.20","8,396.30","3,053.40","5,123.10","15,606,550.00","5,017.30","44,258.40","28,813,038.00","9,511.50","1,462,507.90","49,866.90","14,789.80","1,520.50"
3/13/2014,"1,368.80",987.8,"139,379.80",823,"1,514.30","1,198.30","84,032.40","8,399.60","3,057.80","5,133.40","15,576,375.00","5,027.40","44,287.30","28,868,306.30","9,527.90","1,464,877.30","50,071.10","14,770.20","1,515.80"
3/14/2014,"1,385.00",996.4,"140,425.20",833.1,"1,537.80","1,208.40","84,892.90","8,519.40","3,071.20","5,194.40","15,802,850.00","5,087.10","44,692.60","29,211,035.00","9,640.70","1,483,750.50","50,744.10","14,811.60","1,534.60"
3/17/2014,"1,378.50",990,"140,097.00",828.5,"1,523.80","1,203.40","84,494.50","8,519.80","3,058.20","5,170.10","15,560,508.00","5,063.20","44,424.90","29,062,915.50","9,597.40","1,472,348.30","50,016.00","14,783.70","1,515.80"
3/18/2014,"1,355.80",973.8,"137,513.70",817.6,"1,509.40","1,184.80","82,698.00","8,397.50","3,006.40","5,084.60","15,333,532.50","4,979.70","43,535.80","28,579,210.00","9,437.90","1,449,608.60","49,135.00","14,566.60","1,485.10"
3/19/2014,"1,338.00",961.5,"136,021.10",803.8,"1,493.20","1,170.40","81,613.30","8,286.80","2,974.50","5,018.20","15,163,554.00","4,914.50","43,018.00","28,211,730.00","9,312.20","1,432,971.20","48,116.90","14,405.70","1,468.60"
3/20/2014,"1,327.00",963.2,"135,991.00",804.3,"1,491.70","1,173.30","81,132.80","8,264.20","2,953.00","4,976.80","15,160,975.00","4,874.10","42,935.10","27,981,122.00","9,237.10","1,433,783.70","48,073.20","14,442.40","1,467.60"
3/21/2014,"1,336.00",968.4,"136,606.00",809.9,"1,496.20","1,179.20","81,384.40","8,319.50","2,984.20","5,010.50","15,278,496.00","4,907.10","43,267.70","28,162,880.00","9,301.40","1,441,918.10","48,417.30","14,544.80","1,468.50"
3/24/2014,"1,310.80",944.6,"133,893.10",792.7,"1,466.20","1,151.90","79,483.20","8,120.40","2,932.50","4,914.40","14,916,335.00","4,814.40","42,547.00","27,630,610.00","9,121.60","1,413,027.80","47,244.40","14,181.00","1,432.70"
3/25/2014,"1,313.50",950,"134,331.60",794.7,"1,467.60","1,159.40","79,100.90","8,146.30","2,913.90","4,926.30","14,947,630.00","4,824.50","42,793.80","27,696,461.00","9,146.20","1,414,035.30","46,691.30","14,111.20","1,434.00"
3/26/2014,"1,304.00",945.7,"133,112.30",787.1,"1,448.40","1,153.50","78,380.20","8,097.50","2,855.10","4,890.80","14,876,032.00","4,789.60","42,481.70","27,496,144.00","9,077.00","1,402,425.90","46,334.80","13,923.70","1,412.90"
3/27/2014,"1,296.00",942.8,"132,399.40",779.8,"1,433.10","1,148.90","78,042.50","8,053.20","2,836.60","4,860.70","14,831,424.00","4,760.20","42,139.40","27,332,640.00","9,029.80","1,383,804.00","46,152.10","13,734.60","1,400.30"
3/28/2014,"1,294.80",941.4,"133,165.00",777.7,"1,431.70","1,147.90","77,544.50","8,043.00","2,833.80","4,856.00","14,760,150.00","4,755.60","42,074.20","27,306,277.50","9,023.00","1,384,217.20","46,329.10","13,707.00","1,399.90"
3/31/2014,"1,291.80",938,"133,140.70",774.4,"1,426.00","1,142.20","77,364.90","8,032.80","2,759.30","4,844.60","14,725,950.00","4,744.60","41,886.30","27,230,090.00","9,002.50","1,371,683.50","45,435.60","13,588.20","1,393.30"
4/1/2014,"1,283.80",930.4,"132,945.20",771.4,"1,415.10","1,133.60","76,885.70","7,967.70","2,745.30","4,813.90","14,523,063.80","4,715.20","41,521.60","27,069,152.50","8,942.40","1,357,835.20","45,037.90","13,565.30","1,388.40"
4/2/2014,"1,292.00",938.5,"134,070.80",776.7,"1,424.70","1,145.80","77,320.40","8,017.90","2,750.30","4,845.70","14,590,556.00","4,745.50","41,916.40","27,254,740.00","9,005.60","1,367,310.70","45,759.70","13,701.70","1,398.10"
4/3/2014,"1,284.00",935.8,"133,459.00",774,"1,418.20","1,144.60","77,493.90","7,974.90","2,741.50","4,815.50","14,506,632.00","4,716.10","41,708.20","27,071,856.00","8,954.20","1,359,139.70","45,673.40","13,662.20","1,392.50"
4/4/2014,"1,297.30",946.6,"134,044.80",782.5,"1,425.20","1,156.60","77,643.70","8,056.70","2,738.90","4,865.30","14,680,978.30","4,764.80","42,090.60","27,339,543.80","9,048.20","1,363,747.00","45,757.90","13,670.40","1,397.00"
4/7/2014,"1,299.00",945.5,"133,965.90",782.2,"1,424.60","1,154.30","78,191.40","8,069.40","2,739.30","4,871.90","14,657,916.00","4,771.20","42,168.10","27,389,415.00","9,059.60","1,370,938.60","46,294.80","13,668.60","1,402.40"
4/8/2014,"1,309.50",949.2,"133,477.30",782.4,"1,430.20","1,157.10","78,884.90","8,118.30","2,739.50","4,911.20","14,789,493.00","4,809.80","42,257.60","27,604,260.00","9,137.00","1,369,593.00","46,719.20","13,663.90","1,399.50"
4/9/2014,"1,301.80",942.7,"132,622.30",777.4,"1,416.70","1,148.40","78,275.50","8,071.40","2,760.90","4,882.00","14,701,964.50","4,781.50","41,947.60","27,451,304.00","9,083.10","1,349,524.20","46,409.90","13,618.10","1,391.40"
4/10/2014,"1,320.50",950.9,"133,991.10",786.9,"1,441.60","1,157.00","79,611.00","8,203.90","2,776.10","4,952.30","14,959,944.50","4,850.20","42,592.70","27,836,140.00","9,210.40","1,369,715.00","46,906.80","13,753.30","1,402.30"
4/11/2014,"1,318.00",948.4,"133,922.00",787.2,"1,444.10","1,152.90","79,549.90","8,187.30","2,786.00","4,943.00","15,047,606.00","4,841.00","42,538.50","27,803,210.00","9,196.50","1,369,810.60","46,981.80","13,811.60","1,401.50"
4/14/2014,"1,325.80",958.7,"134,974.60",792.2,"1,453.20","1,165.10","80,017.60","8,244.70","2,806.00","4,972.10","15,166,580.00","4,869.50","42,782.00","27,946,810.00","9,251.90","1,378,594.40","47,626.20","13,920.60","1,408.10"
4/15/2014,"1,298.00",939.3,"131,785.90",776,"1,425.10","1,141.60","78,484.90","8,077.70","2,779.90","4,868.20","14,843,928.00","4,767.60","41,991.60","27,387,800.00","9,061.60","1,356,111.50","46,956.20","13,741.90","1,388.20"
4/16/2014,"1,301.50",941,"133,078.40",774.7,"1,431.90","1,146.40","78,399.10","8,099.50","2,776.50","4,881.30","14,882,652.50","4,780.40","41,936.90","27,435,620.00","9,085.00","1,350,319.30","46,847.50","13,737.30","1,386.80"
4/17/2014,"1,299.00",940,"133,017.60",773.2,"1,429.70","1,146.00","78,375.80","8,077.70","2,757.80","4,871.90","14,843,673.00","4,771.20","41,822.60","27,406,302.00","9,078.10","1,349,401.20","46,246.40","13,632.80","1,392.70"
4/18/2014,"1,299.00",940,"133,017.60",773.2,"1,429.70","1,146.00","78,375.80","8,077.70","2,757.80","4,871.90","14,843,673.00","4,771.20","41,822.60","27,406,302.00","9,078.10","1,349,401.20","46,246.40","13,632.80","1,392.70"
4/21/2014,"1,299.00",940,"133,017.60",773.2,"1,429.70","1,146.00","78,375.80","8,077.70","2,757.80","4,871.90","14,843,673.00","4,771.20","41,822.60","27,406,302.00","9,078.10","1,349,401.20","46,246.40","13,632.80","1,392.70"
4/22/2014,"1,286.80",932.4,"132,046.30",764.6,"1,418.50","1,139.00","78,290.40","8,026.00","2,755.70","4,826.00","14,823,360.00","4,726.40","41,598.10","27,124,690.00","8,996.60","1,335,582.20","45,925.30","13,570.70","1,373.70"
4/23/2014,"1,285.30",930.1,"131,455.40",766,"1,417.60","1,134.40","78,556.40","8,023.90","2,763.20","4,820.30","14,947,457.50","4,720.70","41,575.30","27,105,922.50","8,991.60","1,338,973.50","45,857.70","13,618.10","1,384.40"
4/24/2014,"1,291.50",934.2,"132,197.90",769.1,"1,424.50","1,139.10","78,968.10","8,056.10","2,757.60","4,843.90","14,985,274.50","4,743.80","41,785.20","27,253,233.00","9,034.80","1,341,726.40","46,153.40","13,723.50","1,395.20"
4/25/2014,"1,301.30",940.4,"132,935.70",774.7,"1,436.60","1,146.40","78,954.00","8,137.50","2,776.00","4,880.30","15,048,956.30","4,779.60","41,970.50","27,457,676.30","9,103.00","1,353,963.60","46,896.90","13,847.40","1,403.30"
4/28/2014,"1,299.00",938.1,"133,134.50",773.1,"1,433.30","1,143.60","78,822.70","8,126.20","2,761.50","4,871.90","15,051,513.00","4,771.40","41,916.10","27,393,312.00","9,090.40","1,343,867.50","46,597.70","13,796.80","1,404.50"
4/29/2014,"1,297.80",939.7,"133,136.20",771.4,"1,422.30","1,147.20","78,126.50","8,122.50","2,752.70","4,867.20","14,986,417.00","4,766.80","41,840.80","27,337,103.80","9,086.60","1,336,487.80","46,258.70","13,701.00","1,400.70"
4/30/2014,"1,288.50",929.3,"131,607.40",763.7,"1,410.90","1,134.40","77,665.60","8,065.40","2,727.60","4,832.50","14,897,637.00","4,732.70","41,685.60","27,142,252.50","9,031.60","1,331,407.10","45,948.00","13,564.90","1,388.90"
5/1/2014,"1,278.50",921.9,"130,752.20",756.7,"1,401.10","1,124.80","77,138.30","8,002.80","2,691.10","4,795.10","14,782,017.00","4,695.90","41,368.40","26,931,602.50","8,960.80","1,317,877.80","45,567.00","13,404.40","1,377.60"
5/2/2014,"1,281.30",924.2,"131,123.10",759.5,"1,406.90","1,125.70","76,878.80","8,019.60","2,692.70","4,805.60","14,792,031.30","4,706.00","41,453.60","27,024,125.00","8,977.90","1,319,431.30","45,911.00","13,403.40","1,384.20"
5/5/2014,"1,281.30",924.2,"131,123.10",759.5,"1,406.90","1,125.70","76,878.80","8,019.60","2,692.70","4,805.60","14,792,031.30","4,706.00","41,453.60","27,024,125.00","8,977.90","1,319,431.30","45,911.00","13,403.40","1,384.20"
5/6/2014,"1,306.30",938.1,"132,688.90",769.2,"1,422.40","1,141.90","78,241.10","8,131.40","2,728.90","4,899.20","15,034,937.50","4,797.90","42,254.60","27,538,362.50","9,163.50","1,340,486.80","46,218.40","13,687.30","1,395.10"
5/7/2014,"1,296.00",931,"131,777.30",763.9,"1,412.80","1,134.80","77,644.00","8,079.00","2,700.20","4,860.80","14,979,168.00","4,760.30","41,971.00","27,320,976.00","9,111.40","1,326,183.80","45,285.20","13,569.30","1,388.20"
5/8/2014,"1,287.00",928.5,"130,797.80",760.1,"1,394.70","1,131.00","77,097.70","8,016.90","2,668.00","4,827.20","14,868,711.00","4,727.30","41,827.50","27,136,395.00","9,070.00","1,315,725.80","45,083.00","13,295.90","1,371.90"
5/9/2014,"1,291.30",938.5,"131,475.10",766.5,"1,407.10","1,144.80","77,297.50","8,042.30","2,684.60","4,843.10","14,899,733.80","4,742.90","42,124.50","27,226,006.30","9,100.60","1,323,608.70","45,439.90","13,400.10","1,380.30"
5/12/2014,"1,298.80",944.1,"132,628.40",769.9,"1,414.20","1,153.00","77,389.30","8,095.10","2,698.40","4,871.00","14,965,496.30","4,770.30","42,352.20","27,390,637.50","9,172.30","1,330,179.80","45,577.70","13,458.70","1,387.00"
5/13/2014,"1,296.50",946.4,"132,567.10",770.1,"1,413.80","1,154.10","77,007.60","8,072.10","2,680.00","4,862.50","14,955,127.50","4,762.20","42,272.40","27,330,220.00","9,147.80","1,325,852.80","45,161.10","13,372.60","1,384.90"
5/14/2014,"1,305.30",952.2,"132,835.30",778,"1,420.00","1,161.80","77,617.30","8,130.50","2,699.90","4,895.30","14,945,112.50","4,794.30","42,313.60","27,525,112.00","9,276.90","1,341,614.30","45,186.50","13,445.10","1,391.50"
5/15/2014,"1,299.00",947.7,"131,952.40",773.8,"1,413.40","1,156.90","77,323.00","8,087.70","2,724.80","4,872.20","14,873,550.00","4,771.40","42,247.40","27,415,395.00","9,242.00","1,335,216.10","45,163.00","13,526.40","1,389.50"
5/16/2014,"1,291.50",942.6,"131,035.60",767.4,"1,404.30","1,151.20","75,609.60","8,051.30","2,708.50","4,843.40","14,746,347.00","4,743.70","41,960.80","27,273,897.00","9,184.80","1,322,237.70","44,883.90","13,362.30","1,378.80"
5/19/2014,"1,302.00",949.7,"131,866.60",774.3,"1,415.00","1,161.40","76,047.20","8,121.50","2,728.10","4,883.30","14,868,840.00","4,782.30","42,295.50","27,466,992.00","9,266.50","1,330,670.00","44,984.10","13,472.80","1,394.90"
5/20/2014,"1,295.50",946.4,"131,182.30",769.3,"1,412.00","1,156.20","75,898.20","8,078.90","2,737.30","4,858.90","14,885,295.00","4,758.40","42,138.70","27,380,392.50","9,220.30","1,328,017.10","44,722.60","13,541.00","1,401.30"
